ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION_FINAL,GENERAL_CAT
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Curruca sarda,Marmora's Warbler,Person,human
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Curruca undata,Dartford Warbler,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Curruca balearica,Balearic Warbler,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Myzornis pyrrhoura,Fire-tailed Myzornis,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Moupinia poecilotis,Rufous-tailed Babbler,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Lioparus chrysotis,Golden-breasted Fulvetta,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Chrysomma sinense,Yellow-eyed Babbler,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Chrysomma altirostre,Jerdon's Babbler,Person,human
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Rhopophilus albosuperciliaris,Tarim Babbler,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Rhopophilus pekinensis,Beijing Babbler,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta ruficapilla,Spectacled Fulvetta,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta danisi,Indochinese Fulvetta,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta striaticollis,Chinese Fulvetta,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta ludlowi,Brown-throated Fulvetta,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta vinipectus,White-browed Fulvetta,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta manipurensis,Streak-throated Fulvetta,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta cinereiceps,Gray-hooded Fulvetta,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Fulvetta formosana,Taiwan Fulvetta,Geographic Location,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Chamaea fasciata,Wrentit,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Calamornis heudei,Reed Parrotbill,Natural History,natural history
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Paradoxornis flavirostris,Black-breasted Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Paradoxornis guttaticollis,Spot-breasted Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Conostoma aemodium,Great Parrotbill,Size,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Cholornis unicolor,Brown Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Cholornis paradoxus,Three-toed Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Psittiparus gularis,Gray-headed Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Psittiparus margaritae,Black-headed Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Psittiparus ruficeps,White-breasted Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Psittiparus bakeri,Rufous-headed Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Neosuthora davidiana,Short-tailed Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Suthora fulvifrons,Fulvous Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Suthora nipalensis,Black-throated Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Suthora verreauxi,Golden Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Chleuasicus atrosuperciliaris,Pale-billed Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sinosuthora conspicillata,Spectacled Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sinosuthora zappeyi,Gray-hooded Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sinosuthora brunnea,Brown-winged Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sinosuthora webbiana,Vinous-throated Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sinosuthora alphonsiana,Ashy-throated Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sinosuthora przewalskii,Rusty-throated Parrotbill,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Parayuhina diademata,White-collared Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Staphida everetti,Chestnut-crested Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Staphida castaniceps,Striated Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Staphida torqueola,Indochinese Yuhina,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina nigrimenta,Black-chinned Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina brunneiceps,Taiwan Yuhina,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina flavicollis,Whiskered Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina humilis,Burmese Yuhina,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina bakeri,White-naped Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina gularis,Stripe-throated Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Yuhina occipitalis,Rufous-vented Yuhina,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Dasycrotapha speciosa,Flame-templed Babbler,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Dasycrotapha pygmaea,Visayan Pygmy-Babbler,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Dasycrotapha plateni,Mindanao Pygmy-Babbler,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Sterrhoptilus capitalis,Rusty-crowned Babbler,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Sterrhoptilus dennistouni,Golden-crowned Babbler,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Sterrhoptilus nigrocapitatus,Black-crowned Babbler,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterornis hypogrammicus,Palawan Striped-Babbler,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterornis striatus,Luzon Striped-Babbler,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterornis whiteheadi,Chestnut-faced Babbler,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterornis latistriatus,Panay Striped-Babbler,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterornis nigrorum,Negros Striped-Babbler,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Cleptornis marchei,Golden White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Rukia ruki,Truk White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Rukia longirostra,Long-billed White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Megazosterops palauensis,Giant White-eye,Size,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia javanica,Javan Gray-throated White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia pinaiae,Gray-hooded White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia squamifrons,Pygmy White-eye,Size,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia goodfellowi,Mindanao White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia squamiceps,Streak-headed White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia superciliaris,White-browed White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia dohertyi,Dark-crowned White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia muelleri,Timor White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia crassirostris,Flores White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Heleia wallacei,Yellow-spectacled White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Apalopteron familiare,Bonin White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Tephrozosterops stalkeri,Rufescent White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops ceylonensis,Sri Lanka White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops nigrorum,Yellowish White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops atricapilla,Black-capped White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops flavilateralis,Pale White-eye,Both sexes physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops mbuluensis,Mbulu White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops erythropleurus,Chestnut-flanked White-eye,Male physical trait,physical trait
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops simplex,Swinhoe's White-eye,Person,human
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops emiliae,Mountain Black-eye,Natural History,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops japonicus,Warbling White-eye,Behavior,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops palpebrosus,Indian White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops meyeni,Lowland White-eye,Natural History,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops semiflavus,Marianne White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops mouroniensis,Comoro White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops olivaceus,Reunion White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops chloronothos,Mauritius White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops borbonicus,Reunion Gray White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops mauritianus,Mauritius Gray White-eye,Geographic Location,natural history
Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",Zosterops abyssinicus,Abyssinian White-eye,Geographic Location,natural history
